date,store_id,product_id,price,units,revenue,promo,stockout,holiday_window,anomaly
2025-09-30,S03,P06,23.28,22,512.15,0,0,0,none
2025-09-30,S03,P07,23.0,15,345.05,0,0,0,none
2025-09-30,S03,P08,21.41,18,385.45,0,0,0,none
2025-09-30,S03,P09,25.6,16,409.58,0,0,0,none
2025-09-30,S03,P10,39.88,8,319.05,0,0,0,none
2025-09-30,S03,P11,22.42,20,448.4,0,0,0,none
2025-09-30,S03,P12,6.85,9,61.62,0,0,0,none
2025-09-30,S04,P01,22.49,18,404.89,0,0,0,none
2025-09-30,S04,P02,12.6,26,327.53,0,0,0,none
2025-09-30,S04,P03,25.36,15,380.37,0,0,0,none
2025-09-30,S04,P04,33.95,12,407.46,0,0,0,none
2025-09-30,S04,P05,18.64,13,242.26,0,0,0,none
2025-09-30,S04,P06,19.67,18,354.13,0,0,0,none
2025-09-30,S04,P07,23.98,11,263.77,0,0,0,none
2025-09-30,S04,P08,9.37,23,215.58,0,0,0,none
2025-09-30,S04,P09,23.72,21,498.15,0,0,0,none
2025-09-30,S04,P10,25.53,9,229.77,0,0,0,none
2025-09-30,S04,P11,12.86,9,115.72,0,0,0,none
2025-09-30,S04,P12,34.55,15,518.26,0,0,0,none
2025-09-30,S05,P01,20.56,19,390.73,1,0,0,none
2025-09-30,S05,P02,20.95,20,418.94,1,0,0,none
2025-09-30,S05,P03,28.91,10,289.1,1,0,0,none
2025-09-30,S05,P04,14.85,11,163.35,1,0,0,none
2025-09-30,S05,P05,34.95,2,69.9,1,0,0,none
2025-09-30,S05,P06,22.45,16,359.23,1,0,0,none
2025-09-30,S05,P07,22.98,11,252.73,1,0,0,none
2025-09-30,S05,P08,32.03,24,768.68,1,0,0,none
2025-09-30,S05,P09,23.21,18,417.83,1,0,0,none
2025-09-30,S05,P10,20.9,24,501.53,1,0,0,none
2025-09-30,S05,P11,25.83,15,387.52,1,0,0,none
2025-09-30,S05,P12,24.29,7,170.01,1,0,0,none
2025-09-30,S06,P01,25.19,19,478.55,0,0,0,none
2025-09-30,S06,P02,25.05,22,551.11,0,0,0,none
2025-09-30,S06,P03,24.57,11,270.31,0,0,0,none
2025-09-30,S06,P04,28.62,20,572.44,0,0,0,none
2025-09-30,S06,P05,24.15,9,217.34,0,0,0,none
2025-09-30,S06,P06,30.79,15,461.84,0,0,0,none
2025-09-30,S06,P07,24.03,18,432.51,0,0,0,none
2025-09-30,S06,P08,15.59,19,296.2,0,0,0,none
2025-09-30,S06,P09,30.59,21,642.49,0,0,0,none
2025-09-30,S06,P10,19.79,9,178.14,0,0,0,none
2025-09-30,S06,P11,39.62,10,396.19,0,0,0,none
2025-09-30,S06,P12,26.07,10,260.74,0,0,0,none
2025-09-30,S07,P01,14.11,24,338.63,0,0,0,none
2025-09-30,S07,P02,15.85,17,269.51,0,0,0,none
2025-09-30,S07,P03,18.21,6,109.25,0,0,0,none
2025-09-30,S07,P04,25.36,25,634.05,0,0,0,none
2025-09-30,S07,P05,13.69,4,54.75,0,0,0,none
2025-09-30,S07,P06,17.87,24,428.93,0,0,0,none
2025-09-30,S07,P07,17.17,12,206.02,0,0,0,none
2025-09-30,S07,P08,19.93,17,338.75,0,0,0,none
2025-09-30,S07,P09,33.86,19,643.26,0,0,0,none
2025-09-30,S07,P10,39.12,12,469.44,0,0,0,none
2025-09-30,S07,P11,31.1,6,186.58,0,0,0,none
2025-09-30,S07,P12,30.11,16,481.75,0,0,0,none
2025-09-30,S08,P01,13.27,12,159.26,0,0,0,none
2025-09-30,S08,P02,20.21,13,262.67,0,0,0,none
2025-09-30,S08,P03,23.42,7,163.95,0,0,0,none
2025-09-30,S08,P04,34.13,11,375.38,0,0,0,none
2025-09-30,S08,P05,33.93,6,203.56,0,0,0,none
2025-09-30,S08,P06,20.4,20,408.04,0,0,0,none
2025-09-30,S08,P07,17.29,6,103.76,0,0,0,none
2025-09-30,S08,P08,25.45,13,330.82,0,0,0,none
2025-09-30,S08,P09,25.27,15,379.0,0,0,0,none
2025-09-30,S08,P10,20.86,8,166.86,0,0,0,none
2025-09-30,S08,P11,36.79,10,367.92,0,0,0,none
2025-09-30,S08,P12,27.6,6,165.61,0,0,0,none
2025-10-01,S01,P01,23.26,16,372.14,0,0,0,none
2025-10-01,S01,P02,24.91,15,373.7,0,0,0,none
2025-10-01,S01,P03,31.78,7,222.44,0,0,0,none
2025-10-01,S01,P04,13.68,15,205.23,0,0,0,none
2025-10-01,S01,P05,3.0,4,12.0,0,0,0,none
2025-10-01,S01,P06,18.35,14,256.85,0,0,0,none
2025-10-01,S01,P07,22.39,5,111.94,0,0,0,none
2025-10-01,S01,P08,29.8,13,387.38,0,0,0,none
2025-10-01,S01,P09,20.84,12,250.02,0,0,0,none
2025-10-01,S01,P10,26.76,9,240.83,0,0,0,none
2025-10-01,S01,P11,39.29,12,471.53,0,0,0,none
2025-10-01,S01,P12,26.66,7,186.64,0,0,0,none
2025-10-01,S02,P01,18.61,11,204.74,0,0,0,none
2025-10-01,S02,P02,17.19,17,292.17,0,0,0,none
2025-10-01,S02,P03,27.5,10,275.02,0,0,0,none
2025-10-01,S02,P04,20.2,17,343.38,0,0,0,none
2025-10-01,S02,P05,20.3,5,101.51,0,0,0,none
2025-10-01,S02,P06,29.04,21,609.79,0,0,0,none
2025-10-01,S02,P07,33.76,17,573.99,0,0,0,none
2025-10-01,S02,P08,19.13,27,516.46,0,0,0,none
2025-10-01,S02,P09,26.16,11,287.77,0,0,0,none
2025-10-01,S02,P10,32.39,7,226.72,0,0,0,none
2025-10-01,S02,P11,16.49,7,115.41,0,0,0,none
2025-10-01,S02,P12,15.27,8,122.19,0,0,0,none
2025-10-01,S03,P01,36.62,19,695.7,0,0,0,none
2025-10-01,S03,P02,23.0,12,275.98,0,0,0,none
2025-10-01,S03,P03,19.9,11,218.88,0,0,0,none
2025-10-01,S03,P04,27.54,16,440.67,0,0,0,none
2025-10-01,S03,P05,27.56,7,192.93,0,0,0,none
2025-10-01,S03,P06,6.34,9,57.1,0,0,0,none
2025-10-01,S03,P07,21.57,19,409.87,0,0,0,none
2025-10-01,S03,P08,27.65,16,442.44,0,0,0,none
2025-10-01,S03,P09,23.81,11,261.91,0,0,0,none
2025-10-01,S03,P10,33.1,14,463.45,0,0,0,none
2025-10-01,S03,P11,32.1,11,353.13,0,0,0,none
2025-10-01,S03,P12,14.53,13,188.86,0,0,0,none
2025-10-01,S04,P01,20.16,26,524.26,1,0,0,none
2025-10-01,S04,P02,16.16,22,355.51,1,0,0,none
2025-10-01,S04,P03,18.54,11,203.9,1,0,0,none
2025-10-01,S04,P04,22.53,18,405.52,1,0,0,none
2025-10-01,S04,P05,37.76,10,377.63,1,0,0,none
2025-10-01,S04,P06,37.63,27,1016.14,1,0,0,none
2025-10-01,S04,P07,11.63,18,209.25,1,0,0,none
2025-10-01,S04,P08,14.58,23,335.29,1,0,0,none
2025-10-01,S04,P09,27.02,28,756.59,1,0,0,none
2025-10-01,S04,P10,13.5,13,175.45,1,0,0,none
2025-10-01,S04,P11,11.65,6,69.92,1,0,0,none
2025-10-01,S04,P12,14.82,14,207.47,1,0,0,none
2025-10-01,S05,P01,9.31,7,65.18,0,0,0,none
2025-10-01,S05,P02,20.29,11,223.18,0,0,0,none
2025-10-01,S05,P03,31.01,17,527.25,0,0,0,none
2025-10-01,S05,P04,14.11,14,197.5,0,0,0,none
2025-10-01,S05,P05,29.78,8,238.25,0,0,0,none
2025-10-01,S05,P06,29.98,21,629.55,0,0,0,none
2025-10-01,S05,P07,10.35,17,175.88,0,0,0,none
2025-10-01,S05,P08,29.39,15,440.87,0,0,0,none
2025-10-01,S05,P09,26.92,10,269.23,0,0,0,none
2025-10-01,S05,P10,26.32,12,315.87,0,0,0,none
2025-10-01,S05,P11,33.5,4,134.01,0,0,0,none
2025-10-01,S05,P12,3.97,10,39.7,0,0,0,none
2025-10-01,S06,P01,23.65,17,402.08,0,0,0,none
2025-10-01,S06,P02,13.78,20,275.62,0,0,0,none
2025-10-01,S06,P03,15.08,9,135.68,0,0,0,none
2025-10-01,S06,P04,11.09,22,243.95,0,0,0,none
2025-10-01,S06,P05,22.28,8,178.22,0,0,0,none
2025-10-01,S06,P06,22.17,18,398.98,0,0,0,none
2025-10-01,S06,P07,19.76,17,335.88,0,0,0,none
2025-10-01,S06,P08,25.83,15,387.43,0,0,0,none
2025-10-01,S06,P09,20.29,21,426.01,0,0,0,none
2025-10-01,S06,P10,8.35,12,100.21,0,0,0,none
2025-10-01,S06,P11,24.06,13,312.72,0,0,0,none
2025-10-01,S06,P12,10.35,18,186.25,0,0,0,none
2025-10-01,S07,P01,18.04,8,144.35,0,0,0,none
2025-10-01,S07,P02,27.78,17,472.22,0,0,0,none
2025-10-01,S07,P03,27.27,11,300.0,0,0,0,none
2025-10-01,S07,P04,6.63,15,99.38,0,0,0,none
2025-10-01,S07,P05,24.9,9,224.09,0,0,0,none
2025-10-01,S07,P06,18.1,32,579.29,0,0,0,none
2025-10-01,S07,P07,17.15,21,360.19,0,0,0,none
2025-10-01,S07,P08,23.9,17,406.36,0,0,0,none
2025-10-01,S07,P09,24.24,13,315.06,0,0,0,none
2025-10-01,S07,P10,33.12,11,364.29,0,0,0,none
2025-10-01,S07,P11,19.68,5,98.39,0,0,0,none
2025-10-01,S07,P12,27.79,6,166.72,0,0,0,none
2025-10-01,S08,P01,14.91,11,164.0,0,0,0,none
2025-10-01,S08,P02,16.77,18,301.79,0,0,0,none
2025-10-01,S08,P03,19.41,4,77.66,0,0,0,none
2025-10-01,S08,P04,23.44,15,351.57,0,0,0,none
2025-10-01,S08,P05,25.07,7,175.47,0,0,0,none
2025-10-01,S08,P06,13.69,8,109.53,0,0,0,none
2025-10-01,S08,P07,25.85,12,310.17,0,0,0,none
2025-10-01,S08,P08,11.07,15,166.06,0,0,0,none
2025-10-01,S08,P09,14.51,16,232.12,0,0,0,none
2025-10-01,S08,P10,30.58,3,91.73,0,0,0,none
2025-10-01,S08,P11,28.92,5,144.6,0,0,0,none
2025-10-01,S08,P12,23.4,0,0.0,0,1,0,none
2025-10-02,S01,P01,16.7,9,150.29,0,0,0,none
2025-10-02,S01,P02,22.27,13,289.49,0,0,0,none
2025-10-02,S01,P03,21.6,5,108.0,0,0,0,none
2025-10-02,S01,P04,37.39,11,411.31,0,0,0,none
2025-10-02,S01,P05,25.87,8,206.99,0,0,0,none
2025-10-02,S01,P06,11.85,20,236.94,0,0,0,none
2025-10-02,S01,P07,33.61,14,470.53,0,0,0,none
2025-10-02,S01,P08,12.23,16,195.7,0,0,0,none
2025-10-02,S01,P09,30.14,13,391.78,0,0,0,none
2025-10-02,S01,P10,14.77,10,147.68,0,0,0,none
2025-10-02,S01,P11,32.38,11,356.23,0,0,0,none
2025-10-02,S01,P12,10.9,8,87.17,0,0,0,none
2025-10-02,S02,P01,15.78,20,315.61,0,0,0,none
2025-10-02,S02,P02,30.04,15,450.64,0,0,0,none
2025-10-02,S02,P03,14.68,7,102.75,0,0,0,none
2025-10-02,S02,P04,24.54,17,417.19,0,0,0,none
2025-10-02,S02,P05,37.85,8,302.84,0,0,0,none
2025-10-02,S02,P06,25.54,28,715.21,0,0,0,none
2025-10-02,S02,P07,25.08,14,351.11,0,0,0,none
2025-10-02,S02,P08,33.56,21,704.71,0,0,0,none
2025-10-02,S02,P09,30.01,29,870.38,0,0,0,none
2025-10-02,S02,P10,26.08,12,312.99,0,0,0,none
2025-10-02,S02,P11,22.71,8,181.65,0,0,0,none
2025-10-02,S02,P12,28.0,7,196.01,0,0,0,none
2025-10-02,S03,P01,17.77,13,230.96,0,0,0,none
2025-10-02,S03,P02,19.56,25,489.02,0,0,0,none
2025-10-02,S03,P03,16.56,12,198.71,0,0,0,none
2025-10-02,S03,P04,27.62,12,331.41,0,0,0,none
2025-10-02,S03,P05,35.55,10,355.5,0,0,0,none
2025-10-02,S03,P06,15.73,13,204.51,0,0,0,none
2025-10-02,S03,P07,22.1,13,287.33,0,0,0,none
2025-10-02,S03,P08,3.0,11,33.0,0,0,0,none
2025-10-02,S03,P09,38.78,17,659.23,0,0,0,none
2025-10-02,S03,P10,29.93,7,209.53,0,0,0,none
2025-10-02,S03,P11,20.11,9,180.96,0,0,0,none
2025-10-02,S03,P12,40.45,11,444.93,0,0,0,none
2025-10-02,S04,P01,23.79,15,356.8,0,0,0,none
2025-10-02,S04,P02,12.28,22,270.05,0,0,0,none
2025-10-02,S04,P03,23.68,16,378.83,0,0,0,none
2025-10-02,S04,P04,31.0,15,465.02,0,0,0,none
2025-10-02,S04,P05,19.09,9,171.8,0,0,0,none
2025-10-02,S04,P06,26.18,17,445.1,0,0,0,none
2025-10-02,S04,P07,18.85,17,320.47,0,0,0,none
2025-10-02,S04,P08,25.71,22,565.62,0,0,0,none
2025-10-02,S04,P09,13.41,17,228.04,0,0,0,none
2025-10-02,S04,P10,21.5,9,193.47,0,0,0,none
2025-10-02,S04,P11,28.83,9,259.5,0,0,0,none
2025-10-02,S04,P12,37.07,4,148.3,0,0,0,dip
2025-10-02,S05,P01,22.71,13,295.29,0,0,0,none
2025-10-02,S05,P02,14.28,17,242.71,0,0,0,none
2025-10-02,S05,P03,24.71,8,197.65,0,0,0,none
2025-10-02,S05,P04,28.16,13,366.09,0,0,0,none
2025-10-02,S05,P05,31.93,4,127.71,0,0,0,none
2025-10-02,S05,P06,13.85,19,263.1,0,0,0,none
2025-10-02,S05,P07,19.54,14,273.63,0,0,0,none
2025-10-02,S05,P08,22.63,16,362.16,0,0,0,none
2025-10-02,S05,P09,21.81,17,370.75,0,0,0,none
2025-10-02,S05,P10,25.98,9,233.79,0,0,0,none
2025-10-02,S05,P11,32.65,14,457.05,0,0,0,none
2025-10-02,S05,P12,34.16,9,307.45,0,0,0,none
2025-10-02,S06,P01,18.52,17,314.9,0,0,0,none
2025-10-02,S06,P02,23.06,21,484.3,0,0,0,none
2025-10-02,S06,P03,19.93,12,239.15,0,0,0,none
2025-10-02,S06,P04,33.06,13,429.84,0,0,0,none
2025-10-02,S06,P05,24.91,12,298.89,0,0,0,none
2025-10-02,S06,P06,41.18,29,1194.34,0,0,0,none
2025-10-02,S06,P07,26.91,16,430.55,0,0,0,none
2025-10-02,S06,P08,16.48,26,428.58,0,0,0,none
2025-10-02,S06,P09,14.31,17,243.3,0,0,0,none
2025-10-02,S06,P10,17.13,6,102.79,0,0,0,none
2025-10-02,S06,P11,27.69,12,332.29,0,0,0,none
2025-10-02,S06,P12,40.23,11,442.53,0,0,0,none
2025-10-02,S07,P01,19.5,10,194.96,0,0,0,none
2025-10-02,S07,P02,14.12,11,155.36,0,0,0,none
2025-10-02,S07,P03,20.37,8,162.94,0,0,0,none
2025-10-02,S07,P04,19.5,10,195.04,0,0,0,none
2025-10-02,S07,P05,24.98,5,124.92,0,0,0,none
2025-10-02,S07,P06,29.59,16,473.5,0,0,0,none
2025-10-02,S07,P07,24.52,18,441.45,0,0,0,none
2025-10-02,S07,P08,25.25,20,504.9,0,0,0,none
2025-10-02,S07,P09,18.91,12,226.86,0,0,0,none
2025-10-02,S07,P10,34.32,4,137.28,0,0,0,none
2025-10-02,S07,P11,40.34,11,443.7,0,0,0,none
2025-10-02,S07,P12,32.66,14,457.23,0,0,0,none
2025-10-02,S08,P01,30.18,19,573.35,1,0,0,none
2025-10-02,S08,P02,25.73,13,334.46,1,0,0,none
2025-10-02,S08,P03,14.98,8,119.81,1,0,0,none
2025-10-02,S08,P04,14.29,22,314.4,1,0,0,none
2025-10-02,S08,P05,28.23,9,254.08,1,0,0,none
2025-10-02,S08,P06,47.37,21,994.82,1,0,0,none
2025-10-02,S08,P07,14.5,17,246.52,1,0,0,none
2025-10-02,S08,P08,24.21,19,459.96,1,0,0,none
2025-10-02,S08,P09,23.04,17,391.73,1,0,0,none
2025-10-02,S08,P10,21.54,9,193.9,1,0,0,none
2025-10-02,S08,P11,28.88,8,231.0,1,0,0,none
2025-10-02,S08,P12,31.32,9,281.87,1,0,0,none
2025-10-03,S01,P01,20.57,6,123.4,0,0,0,none
2025-10-03,S01,P02,34.02,14,476.28,0,0,0,none
2025-10-03,S01,P03,17.1,13,222.32,0,0,0,none
2025-10-03,S01,P04,9.63,14,134.87,0,0,0,none
2025-10-03,S01,P05,23.02,9,207.22,0,0,0,none
2025-10-03,S01,P06,6.65,20,132.96,0,0,0,none
2025-10-03,S01,P07,29.53,11,324.78,0,0,0,none
2025-10-03,S01,P08,33.58,14,470.13,0,0,0,none
2025-10-03,S01,P09,28.09,19,533.67,0,0,0,none
2025-10-03,S01,P10,31.67,5,158.37,0,0,0,none
2025-10-03,S01,P11,25.43,15,381.48,0,0,0,none
2025-10-03,S01,P12,27.14,8,217.12,0,0,0,none
2025-10-03,S02,P01,13.82,21,290.21,0,0,0,none
2025-10-03,S02,P02,19.66,14,275.24,0,0,0,none
2025-10-03,S02,P03,20.56,17,349.49,0,0,0,none
2025-10-03,S02,P04,13.22,20,264.31,0,0,0,none
2025-10-03,S02,P05,29.65,9,266.83,0,0,0,none
2025-10-03,S02,P06,5.92,20,118.43,0,0,0,none
2025-10-03,S02,P07,35.38,24,849.13,0,0,0,none
2025-10-03,S02,P08,19.4,20,388.01,0,0,0,none
2025-10-03,S02,P09,31.22,26,811.63,0,0,0,none
2025-10-03,S02,P10,21.02,8,168.19,0,0,0,none
2025-10-03,S02,P11,31.44,13,408.68,0,0,0,none
2025-10-03,S02,P12,28.84,13,374.94,0,0,0,none
2025-10-03,S03,P01,23.85,18,429.32,0,0,0,none
2025-10-03,S03,P02,23.49,16,375.87,0,0,0,none
2025-10-03,S03,P03,28.37,7,198.61,0,0,0,none
2025-10-03,S03,P04,19.8,17,336.55,0,0,0,none
2025-10-03,S03,P05,29.97,10,299.7,0,0,0,none
2025-10-03,S03,P06,21.34,22,469.49,0,0,0,none
2025-10-03,S03,P07,25.89,11,284.77,0,0,0,none
2025-10-03,S03,P08,16.52,19,313.93,0,0,0,none
2025-10-03,S03,P09,20.74,13,269.61,0,0,0,none
2025-10-03,S03,P10,23.4,7,163.8,0,0,0,none
2025-10-03,S03,P11,38.55,13,501.18,0,0,0,none
2025-10-03,S03,P12,33.73,14,472.16,0,0,0,none
2025-10-03,S04,P01,19.21,18,345.85,0,0,0,none
2025-10-03,S04,P02,7.77,18,139.84,0,0,0,none
2025-10-03,S04,P03,29.63,8,237.06,0,0,0,none
2025-10-03,S04,P04,12.7,21,266.79,0,0,0,none
2025-10-03,S04,P05,28.28,9,254.5,0,0,0,none
2025-10-03,S04,P06,37.05,19,703.94,0,0,0,none
2025-10-03,S04,P07,13.97,18,251.39,0,0,0,none
2025-10-03,S04,P08,22.82,17,387.91,0,0,0,none
2025-10-03,S04,P09,30.26,23,695.87,0,0,0,none
2025-10-03,S04,P10,28.72,10,287.24,0,0,0,none
2025-10-03,S04,P11,27.02,14,378.23,0,0,0,none
2025-10-03,S04,P12,21.75,6,130.52,0,0,0,none
2025-10-03,S05,P01,21.67,13,281.74,0,0,0,none
2025-10-03,S05,P02,14.29,11,157.14,0,0,0,none
2025-10-03,S05,P03,33.56,3,100.68,0,0,0,none
2025-10-03,S05,P04,15.12,19,287.35,0,0,0,none
2025-10-03,S05,P05,22.91,5,114.55,0,0,0,none
2025-10-03,S05,P06,18.09,1,18.09,0,1,0,none
2025-10-03,S05,P07,17.37,19,330.01,0,0,0,none
2025-10-03,S05,P08,37.47,18,674.47,0,0,0,none
2025-10-03,S05,P09,9.95,15,149.19,0,0,0,none
2025-10-03,S05,P10,17.74,7,124.21,0,0,0,none
2025-10-03,S05,P11,23.79,13,309.33,0,0,0,none
2025-10-03,S05,P12,34.01,9,306.09,0,0,0,none
2025-10-03,S06,P01,11.52,14,161.3,0,0,0,none
2025-10-03,S06,P02,14.24,20,284.82,0,0,0,none
2025-10-03,S06,P03,8.06,18,145.06,0,0,0,none
2025-10-03,S06,P04,27.82,25,695.56,0,0,0,none
2025-10-03,S06,P05,16.9,12,202.82,0,0,0,none
2025-10-03,S06,P06,17.3,22,380.62,0,0,0,none
2025-10-03,S06,P07,23.25,25,581.17,0,0,0,none
2025-10-03,S06,P08,17.04,23,391.81,0,0,0,none
2025-10-03,S06,P09,32.26,19,612.86,0,0,0,none
2025-10-03,S06,P10,29.67,11,326.4,0,0,0,none
2025-10-03,S06,P11,38.06,15,570.94,0,0,0,none
2025-10-03,S06,P12,22.47,15,337.02,0,0,0,none
2025-10-03,S07,P01,3.0,24,72.0,1,0,0,none
2025-10-03,S07,P02,16.83,27,454.32,1,0,0,none
2025-10-03,S07,P03,11.37,10,113.65,1,0,0,none
2025-10-03,S07,P04,20.87,15,313.1,1,0,0,none
2025-10-03,S07,P05,9.9,13,128.76,1,0,0,none
2025-10-03,S07,P06,34.02,21,714.42,1,0,0,none
2025-10-03,S07,P07,25.59,21,537.29,1,0,0,none
2025-10-03,S07,P08,34.95,17,594.12,1,0,0,none
2025-10-03,S07,P09,40.3,23,926.96,1,0,0,none
2025-10-03,S07,P10,12.87,18,231.59,1,0,0,none
2025-10-03,S07,P11,10.24,17,174.05,1,0,0,none
2025-10-03,S07,P12,29.31,16,468.89,1,0,0,none
2025-10-03,S08,P01,25.74,12,308.88,0,0,0,none
2025-10-03,S08,P02,24.14,9,217.3,0,0,0,none
2025-10-03,S08,P03,34.95,8,279.63,0,0,0,none
2025-10-03,S08,P04,33.05,13,429.7,0,0,0,none
2025-10-03,S08,P05,18.2,5,90.99,0,0,0,none
2025-10-03,S08,P06,19.65,21,412.72,0,0,0,none
2025-10-03,S08,P07,11.56,13,150.32,0,0,0,none
2025-10-03,S08,P08,36.21,19,687.99,0,0,0,none
2025-10-03,S08,P09,28.07,13,364.85,0,0,0,none
2025-10-03,S08,P10,29.81,3,89.44,0,0,0,none
2025-10-03,S08,P11,25.39,13,330.12,0,0,0,none
2025-10-03,S08,P12,11.09,15,166.35,0,0,0,none
2025-10-04,S01,P01,15.33,13,199.24,0,0,0,none
2025-10-04,S01,P02,7.05,19,134.0,0,0,0,none
2025-10-04,S01,P03,28.08,8,224.63,0,0,0,none
2025-10-04,S01,P04,18.09,23,416.04,0,0,0,none
2025-10-04,S01,P05,25.33,2,50.66,0,0,0,none
2025-10-04,S01,P06,19.11,24,458.7,0,0,0,none
2025-10-04,S01,P07,29.27,15,439.06,0,0,0,none
2025-10-04,S01,P08,18.34,16,293.47,0,0,0,none
2025-10-04,S01,P09,30.18,20,603.68,0,0,0,none
2025-10-04,S01,P10,27.23,13,354.03,0,0,0,none
2025-10-04,S01,P11,27.75,9,249.73,0,0,0,none
2025-10-04,S01,P12,32.97,14,461.58,0,0,0,none
2025-10-04,S02,P01,16.71,19,317.58,0,0,0,none
2025-10-04,S02,P02,11.23,15,168.43,0,0,0,none
2025-10-04,S02,P03,14.13,10,141.32,0,0,0,none
2025-10-04,S02,P04,31.11,23,715.51,0,0,0,none
2025-10-04,S02,P05,26.8,9,241.17,0,0,0,none
2025-10-04,S02,P06,21.28,24,510.75,0,0,0,none
2025-10-04,S02,P07,35.62,2,71.25,0,1,0,none
2025-10-04,S02,P08,40.96,24,983.05,0,0,0,none
2025-10-04,S02,P09,26.35,18,474.37,0,0,0,none
2025-10-04,S02,P10,31.12,9,280.08,0,0,0,none
2025-10-04,S02,P11,26.01,16,416.13,0,0,0,none
2025-10-04,S02,P12,41.77,13,542.97,0,0,0,none
2025-10-04,S03,P01,14.71,20,294.29,0,0,0,none
2025-10-04,S03,P02,24.65,18,443.63,0,0,0,none
2025-10-04,S03,P03,9.62,10,96.16,0,0,0,none
2025-10-04,S03,P04,22.31,13,289.99,0,0,0,none
2025-10-04,S03,P05,17.62,6,105.74,0,0,0,none
2025-10-04,S03,P06,27.91,17,474.4,0,0,0,none
2025-10-04,S03,P07,25.72,13,334.3,0,0,0,none
2025-10-04,S03,P08,26.35,19,500.62,0,0,0,none
2025-10-04,S03,P09,30.92,12,371.05,0,0,0,none
2025-10-04,S03,P10,32.91,7,230.37,0,0,0,none
2025-10-04,S03,P11,9.05,11,99.57,0,0,0,none
2025-10-04,S03,P12,15.34,7,107.38,0,0,0,none
2025-10-04,S04,P01,21.1,13,274.32,1,0,0,none
2025-10-04,S04,P02,29.42,24,706.19,1,0,0,none
2025-10-04,S04,P03,17.27,11,189.99,1,0,0,none
2025-10-04,S04,P04,18.13,16,290.02,1,0,0,none
2025-10-04,S04,P05,25.05,12,300.56,1,0,0,none
2025-10-04,S04,P06,22.18,24,532.29,1,0,0,none
2025-10-04,S04,P07,25.34,12,304.13,1,0,0,none
2025-10-04,S04,P08,24.66,22,542.46,1,0,0,none
2025-10-04,S04,P09,15.27,30,458.01,1,0,0,none
2025-10-04,S04,P10,29.88,15,448.23,1,0,0,none
2025-10-04,S04,P11,29.08,17,494.33,1,0,0,none
2025-10-04,S04,P12,17.8,17,302.59,1,0,0,none
2025-10-04,S05,P01,14.57,15,218.6,0,0,0,none
2025-10-04,S05,P02,27.44,13,356.75,0,0,0,none
2025-10-04,S05,P03,20.63,10,206.31,0,0,0,none
2025-10-04,S05,P04,26.74,16,427.86,0,0,0,none
2025-10-04,S05,P05,14.26,6,85.56,0,0,0,none
2025-10-04,S05,P06,23.8,27,642.47,0,0,0,none
2025-10-04,S05,P07,31.88,17,542.01,0,0,0,none
2025-10-04,S05,P08,31.02,18,558.33,0,0,0,none
2025-10-04,S05,P09,27.56,15,413.4,0,0,0,none
2025-10-04,S05,P10,7.16,15,107.47,0,0,0,none
2025-10-04,S05,P11,9.11,12,109.3,0,0,0,none
2025-10-04,S05,P12,21.19,51,1080.7,0,0,0,spike
2025-10-04,S06,P01,14.59,23,335.61,1,0,0,none
2025-10-04,S06,P02,26.59,32,850.74,1,0,0,none
2025-10-04,S06,P03,25.07,16,401.2,1,0,0,none
2025-10-04,S06,P04,19.42,19,368.92,1,0,0,none
2025-10-04,S06,P05,28.77,9,258.89,1,0,0,none
2025-10-04,S06,P06,19.09,30,572.73,1,0,0,none
2025-10-04,S06,P07,22.08,16,353.22,1,0,0,none
2025-10-04,S06,P08,26.67,32,853.34,1,0,0,none
2025-10-04,S06,P09,23.44,19,445.42,1,0,0,none
2025-10-04,S06,P10,27.15,16,434.35,1,0,0,none
2025-10-04,S06,P11,20.72,24,497.27,1,0,0,none
2025-10-04,S06,P12,28.25,15,423.78,1,0,0,none
2025-10-04,S07,P01,30.13,12,361.61,0,0,0,none
2025-10-04,S07,P02,10.54,21,221.33,0,0,0,none
2025-10-04,S07,P03,28.16,9,253.44,0,0,0,none
2025-10-04,S07,P04,38.64,14,540.95,0,0,0,none
2025-10-04,S07,P05,24.81,7,173.69,0,0,0,none
2025-10-04,S07,P06,7.21,22,158.6,0,0,0,none
2025-10-04,S07,P07,40.49,13,526.35,0,0,0,none
2025-10-04,S07,P08,41.23,15,618.45,0,0,0,none
2025-10-04,S07,P09,22.4,13,291.17,0,0,0,none
2025-10-04,S07,P10,45.37,14,635.18,0,0,0,none
2025-10-04,S07,P11,31.0,12,372.02,0,0,0,none
2025-10-04,S07,P12,30.61,16,489.74,0,0,0,none
2025-10-04,S08,P01,28.83,14,403.62,0,0,0,none
2025-10-04,S08,P02,28.97,16,463.51,0,0,0,none
2025-10-04,S08,P03,5.62,6,33.69,0,0,0,none
2025-10-04,S08,P04,38.63,13,502.19,0,0,0,none
2025-10-04,S08,P05,20.82,10,208.25,0,0,0,none
2025-10-04,S08,P06,27.96,15,419.42,0,0,0,none
2025-10-04,S08,P07,14.93,9,134.4,0,0,0,none
2025-10-04,S08,P08,28.38,11,312.14,0,0,0,none
2025-10-04,S08,P09,36.26,13,471.4,0,0,0,none
2025-10-04,S08,P10,29.42,12,353.03,0,0,0,none
2025-10-04,S08,P11,20.77,8,166.16,0,0,0,none
