order_id,customer_id,order_date,items,revenue
O00097042,C011411,2024-08-24,2,15.26
O00097043,C011411,2024-10-02,7,32.36
O00097044,C011411,2024-10-16,3,16.05
O00097045,C011411,2025-01-14,2,16.59
O00097046,C011411,2025-04-11,1,17.87
O00097047,C011411,2025-05-29,2,17.23
O00097048,C011411,2025-06-02,4,16.95
O00097049,C011411,2025-06-28,2,20.21
O00097050,C011411,2025-08-14,1,18.32
O00097051,C011412,2025-03-14,5,22.61
O00097052,C011412,2025-04-29,4,39.49
O00097053,C011412,2025-06-23,1,22.97
O00097054,C011413,2024-01-04,2,26.91
O00097055,C011413,2024-03-13,1,30.91
O00097056,C011413,2024-08-22,4,32.46
O00097057,C011413,2024-10-07,5,21.67
O00097058,C011413,2024-11-13,4,19.53
O00097059,C011413,2024-12-22,2,21.81
O00097060,C011413,2024-12-30,1,26.0
O00097061,C011413,2025-01-12,3,25.45
O00097062,C011413,2025-03-02,3,19.08
O00097063,C011413,2025-05-27,4,22.56
O00097064,C011413,2025-07-28,5,24.44
O00097065,C011413,2025-08-23,1,30.09
O00097066,C011413,2025-08-25,3,44.7
O00097067,C011414,2024-02-09,4,53.58
O00097068,C011414,2024-02-29,3,39.23
O00097069,C011414,2024-06-25,6,40.44
O00097070,C011414,2024-11-28,3,35.87
O00097071,C011414,2025-02-14,2,68.15
O00097072,C011414,2025-05-17,6,61.55
O00097073,C011414,2025-06-16,2,46.81
O00097074,C011414,2025-12-13,3,59.21
O00097075,C011414,2025-12-31,5,85.62
O00097076,C011415,2024-07-28,5,17.77
O00097077,C011415,2024-09-24,1,17.69
O00097078,C011415,2025-01-06,2,16.8
O00097079,C011416,2024-04-06,3,20.81
O00097080,C011416,2024-04-24,5,19.17
O00097081,C011416,2024-05-01,3,19.2
O00097082,C011416,2024-06-07,5,25.43
O00097083,C011416,2024-10-17,2,8.6
O00097084,C011416,2025-02-20,2,10.79
O00097085,C011416,2025-03-12,3,17.91
O00097086,C011416,2025-03-30,4,23.94
O00097087,C011416,2025-04-06,4,21.9
O00097088,C011416,2025-06-20,4,18.8
O00097089,C011416,2025-09-08,2,20.45
O00097090,C011417,2024-04-01,4,28.17
O00097091,C011417,2024-06-14,2,38.66
O00097092,C011417,2024-10-14,1,58.51
O00097093,C011417,2024-11-06,2,49.55
O00097094,C011417,2025-06-24,3,34.49
O00097095,C011417,2025-12-20,4,71.82
O00097096,C011418,2024-06-30,5,14.16
O00097097,C011418,2024-07-03,6,14.42
O00097098,C011418,2024-12-04,4,20.61
O00097099,C011418,2025-02-28,4,21.13
O00097100,C011418,2025-03-10,3,22.44
O00097101,C011418,2025-04-01,2,21.3
O00097102,C011418,2025-05-16,2,22.89
O00097103,C011419,2024-12-14,5,57.48
O00097104,C011419,2024-12-15,2,44.86
O00097105,C011419,2024-12-25,4,52.1
O00097106,C011419,2025-05-18,3,29.5
O00097107,C011419,2025-06-29,3,54.03
O00097108,C011419,2025-07-07,3,61.91
O00097109,C011419,2025-07-21,3,46.76
O00097110,C011419,2025-08-02,2,27.98
O00097111,C011420,2024-05-27,3,27.76
O00097112,C011420,2024-07-03,3,25.29
O00097113,C011420,2025-07-08,4,25.79
O00097114,C011420,2025-07-11,3,31.95
O00097115,C011420,2025-09-26,3,32.67
O00097116,C011421,2024-01-15,2,17.81
O00097117,C011421,2024-04-29,2,22.5
O00097118,C011421,2024-05-11,2,22.93
O00097119,C011421,2024-10-12,1,14.05
O00097120,C011421,2024-10-30,2,24.25
O00097121,C011421,2024-10-31,6,25.04
O00097122,C011421,2024-11-06,3,18.56
O00097123,C011421,2025-01-14,4,16.78
O00097124,C011421,2025-04-13,3,25.22
O00097125,C011421,2025-04-27,6,15.44
O00097126,C011421,2025-06-05,1,15.62
O00097127,C011421,2025-07-04,2,16.69
O00097128,C011421,2025-07-12,4,19.36
O00097129,C011421,2025-07-24,4,32.45
O00097130,C011421,2025-09-04,5,19.68
O00097131,C011421,2025-11-27,2,10.19
O00097132,C011422,2024-03-02,3,29.8
O00097133,C011422,2024-03-04,2,37.25
O00097134,C011422,2024-06-19,2,26.37
O00097135,C011422,2024-08-07,7,34.8
O00097136,C011422,2024-12-16,3,23.07
O00097137,C011422,2024-12-19,2,24.8
O00097138,C011422,2025-02-03,3,23.82
O00097139,C011422,2025-02-23,1,19.15
O00097140,C011422,2025-03-22,2,31.49
O00097141,C011422,2025-10-28,3,40.77
O00097142,C011422,2025-11-16,4,30.42
O00097143,C011423,2024-04-20,2,36.64
O00097144,C011423,2024-05-19,1,28.29
O00097145,C011423,2024-06-29,4,30.56
O00097146,C011423,2024-07-01,6,28.35
O00097147,C011423,2024-09-04,5,35.48
O00097148,C011423,2024-12-03,2,42.42
O00097149,C011423,2025-04-16,3,35.28
O00097150,C011424,2024-02-29,1,25.77
O00097151,C011424,2024-05-23,3,32.52
O00097152,C011424,2024-07-30,2,30.62
O00097153,C011424,2024-11-06,2,47.44
O00097154,C011424,2025-01-26,5,27.06
O00097155,C011424,2025-07-25,3,28.61
O00097156,C011424,2025-10-02,1,23.75
O00097157,C011424,2025-10-13,4,32.38
O00097158,C011425,2024-05-06,3,15.45
O00097159,C011425,2025-01-20,4,19.59
O00097160,C011426,2024-01-21,2,26.15
O00097161,C011426,2024-02-29,2,17.19
O00097162,C011426,2024-03-01,3,18.2
O00097163,C011426,2024-03-15,2,20.14
O00097164,C011426,2024-08-26,5,22.53
O00097165,C011426,2025-03-14,2,33.19
O00097166,C011426,2025-04-15,2,16.04
O00097167,C011427,2024-03-05,3,48.24
O00097168,C011427,2024-05-15,3,47.08
O00097169,C011427,2024-10-13,4,59.15
O00097170,C011427,2024-11-08,7,73.17
O00097171,C011427,2025-01-30,5,52.48
O00097172,C011427,2025-02-06,5,45.12
O00097173,C011427,2025-02-10,2,43.47
O00097174,C011427,2025-05-09,1,54.78
O00097175,C011427,2025-06-22,2,60.82
O00097176,C011427,2025-11-22,4,68.7
O00097177,C011428,2024-02-25,1,34.57
O00097178,C011428,2024-03-21,4,39.29
O00097179,C011428,2024-09-25,4,42.27
O00097180,C011428,2024-12-01,1,42.94
O00097181,C011428,2024-12-01,3,36.85
O00097182,C011428,2024-12-19,4,36.99
O00097183,C011428,2024-12-26,6,49.37
O00097184,C011428,2024-12-30,6,33.34
O00097185,C011428,2025-01-14,3,35.39
O00097186,C011428,2025-03-12,2,38.84
O00097187,C011428,2025-05-02,1,40.4
O00097188,C011428,2025-06-14,5,33.5
O00097189,C011428,2025-06-14,2,43.22
O00097190,C011428,2025-09-13,2,43.27
O00097191,C011428,2025-10-08,2,59.75
O00097192,C011429,2024-02-14,1,44.53
O00097193,C011429,2024-03-19,4,42.62
O00097194,C011429,2024-03-22,2,49.12
O00097195,C011429,2024-04-26,3,42.74
O00097196,C011429,2024-05-29,3,29.09
O00097197,C011429,2024-08-07,6,34.11
O00097198,C011429,2024-09-12,4,25.44
O00097199,C011429,2024-09-19,2,12.58
O00097200,C011429,2024-11-02,4,47.87
O00097201,C011429,2024-11-19,3,44.19
O00097202,C011429,2024-11-21,1,37.61
O00097203,C011429,2024-11-27,4,62.57
O00097204,C011429,2025-01-22,4,40.74
O00097205,C011429,2025-07-07,3,37.7
O00097206,C011429,2025-07-08,2,32.49
O00097207,C011429,2025-09-01,6,50.94
O00097208,C011429,2025-09-05,4,32.61
O00097209,C011429,2025-09-22,5,30.4
O00097210,C011429,2025-11-04,2,50.45
O00097211,C011429,2025-11-27,2,31.22
O00097212,C011430,2024-06-17,5,25.15
O00097213,C011430,2025-01-15,1,20.08
O00097214,C011430,2025-03-07,4,24.01
O00097215,C011430,2025-04-20,4,19.42
O00097216,C011431,2024-02-24,1,20.46
O00097217,C011431,2024-05-04,3,20.43
O00097218,C011431,2024-05-15,3,18.74
O00097219,C011431,2024-08-17,2,11.27
O00097220,C011431,2025-04-22,2,21.88
O00097221,C011431,2025-04-24,3,14.21
O00097222,C011431,2025-05-02,3,22.12
O00097223,C011431,2025-06-27,5,27.45
O00097224,C011431,2025-08-12,2,15.53
O00097225,C011431,2025-10-09,3,22.01
O00097226,C011431,2025-10-21,2,30.25
O00097227,C011431,2025-11-28,2,7.48
O00097228,C011432,2024-02-18,5,24.45
O00097229,C011432,2024-04-26,4,37.01
O00097230,C011432,2024-08-17,1,13.15
O00097231,C011432,2024-09-04,1,24.05
O00097232,C011432,2024-10-23,4,25.67
O00097233,C011432,2024-10-24,4,35.52
O00097234,C011432,2024-11-07,4,13.46
O00097235,C011432,2024-12-18,3,35.91
O00097236,C011432,2025-01-10,2,21.53
O00097237,C011432,2025-01-15,2,39.21
O00097238,C011432,2025-02-20,4,30.5
O00097239,C011432,2025-04-02,2,43.65
O00097240,C011432,2025-08-06,2,21.57
O00097241,C011432,2025-09-10,4,38.91
O00097242,C011432,2025-10-28,1,33.17
O00097243,C011433,2024-01-31,3,48.8
O00097244,C011433,2024-09-07,3,40.93
O00097245,C011433,2025-03-11,2,30.67
O00097246,C011433,2025-08-03,5,27.98
O00097247,C011434,2024-09-23,1,41.81
O00097248,C011434,2024-11-24,3,47.35
O00097249,C011434,2025-01-11,4,38.74
O00097250,C011434,2025-11-26,3,43.56
O00097251,C011434,2025-12-19,2,46.99
O00097252,C011435,2024-03-04,3,24.24
O00097253,C011435,2024-06-12,2,29.14
O00097254,C011435,2024-06-17,4,20.11
O00097255,C011435,2024-07-03,4,28.73
O00097256,C011435,2024-07-11,6,20.57
O00097257,C011435,2024-10-09,2,16.13
O00097258,C011435,2025-02-26,4,23.11
O00097259,C011435,2025-03-28,3,25.33
O00097260,C011435,2025-04-17,2,24.45
O00097261,C011435,2025-10-08,2,22.54
O00097262,C011435,2025-12-28,4,25.81
O00097263,C011436,2024-07-19,4,18.71
O00097264,C011436,2025-07-14,3,18.65
O00097265,C011437,2024-01-10,1,56.42
O00097266,C011437,2024-02-22,5,42.73
O00097267,C011437,2024-02-26,4,37.71
O00097268,C011437,2024-04-19,4,48.85
O00097269,C011437,2024-08-23,3,47.75
O00097270,C011437,2024-10-25,2,41.09
O00097271,C011437,2024-11-13,2,33.99
O00097272,C011437,2025-07-30,3,42.07
O00097273,C011438,2024-02-01,1,15.5
O00097274,C011438,2024-11-03,6,19.94
O00097275,C011438,2024-12-31,4,24.14
O00097276,C011438,2025-03-14,4,27.0
O00097277,C011438,2025-03-28,2,24.97
O00097278,C011438,2025-07-23,3,26.06
O00097279,C011438,2025-12-08,1,26.46
O00097280,C011439,2024-01-05,2,43.04
O00097281,C011439,2024-11-24,2,37.48
O00097282,C011439,2025-08-17,5,54.3
O00097283,C011440,2025-04-06,2,16.42
O00097284,C011441,2024-02-21,6,20.04
O00097285,C011441,2024-04-10,1,15.16
O00097286,C011441,2024-06-29,3,19.03
O00097287,C011441,2024-11-19,1,26.3
O00097288,C011441,2025-01-06,4,28.09
O00097289,C011441,2025-02-23,2,21.61
O00097290,C011441,2025-02-24,2,19.95
O00097291,C011441,2025-03-23,3,11.52
O00097292,C011441,2025-05-28,4,22.33
O00097293,C011441,2025-06-11,6,8.88
O00097294,C011442,2024-02-03,3,15.43
O00097295,C011442,2024-02-11,3,11.32
O00097296,C011442,2024-07-25,2,12.76
O00097297,C011442,2024-12-24,3,12.2
O00097298,C011442,2025-01-01,3,14.73
O00097299,C011442,2025-08-01,2,16.61
O00097300,C011442,2025-08-18,9,13.11
O00097301,C011442,2025-09-15,3,13.95
O00097302,C011442,2025-12-26,6,15.61
O00097303,C011443,2024-03-01,3,5.9
O00097304,C011443,2024-07-02,1,5.68
O00097305,C011443,2024-11-26,5,6.19
O00097306,C011443,2025-01-24,3,6.47
O00097307,C011443,2025-05-11,2,6.57
O00097308,C011443,2025-05-21,1,11.7
O00097309,C011443,2025-07-05,2,6.42
O00097310,C011443,2025-08-17,3,5.0
O00097311,C011443,2025-10-10,1,5.71
O00097312,C011443,2025-12-05,4,7.07
O00097313,C011444,2024-01-29,1,24.25
O00097314,C011444,2024-05-13,2,35.7
O00097315,C011444,2024-08-11,2,25.16
O00097316,C011444,2024-12-03,3,29.88
O00097317,C011444,2024-12-07,3,25.28
O00097318,C011444,2025-02-06,5,23.99
O00097319,C011444,2025-05-29,2,38.95
O00097320,C011444,2025-06-14,5,34.33
O00097321,C011444,2025-06-26,5,19.52
O00097322,C011444,2025-09-05,5,24.9
O00097323,C011444,2025-09-17,5,19.27
O00097324,C011444,2025-09-18,1,34.41
O00097325,C011444,2025-12-08,4,22.71
O00097326,C011445,2024-05-14,3,22.64
O00097327,C011445,2025-06-30,3,36.89
O00097328,C011445,2025-07-05,2,17.07
O00097329,C011446,2024-03-10,3,38.94
O00097330,C011446,2024-06-08,3,32.66
O00097331,C011446,2024-07-18,4,32.83
O00097332,C011446,2024-07-22,3,39.15
O00097333,C011446,2024-07-30,3,43.31
O00097334,C011446,2024-08-09,3,21.37
O00097335,C011446,2024-09-29,4,37.03
O00097336,C011446,2025-01-11,6,39.14
O00097337,C011446,2025-03-01,3,38.16
O00097338,C011446,2025-06-15,2,24.05
O00097339,C011446,2025-07-03,5,29.16
O00097340,C011446,2025-07-27,4,41.93
O00097341,C011446,2025-09-06,2,27.04
O00097342,C011446,2025-09-16,5,23.61
O00097343,C011447,2024-01-09,2,29.17
O00097344,C011447,2024-01-22,6,26.98
O00097345,C011447,2024-04-09,2,12.98
O00097346,C011447,2024-09-24,2,35.15
O00097347,C011447,2024-09-27,1,13.8
O00097348,C011447,2024-12-05,1,20.48
O00097349,C011447,2025-03-15,3,26.89
O00097350,C011447,2025-04-07,2,15.82
O00097351,C011447,2025-06-08,1,25.81
O00097352,C011447,2025-12-19,4,26.21
O00097353,C011447,2025-12-31,2,19.3
O00097354,C011448,2024-04-06,7,25.76
O00097355,C011448,2024-04-25,3,28.43
O00097356,C011448,2024-05-08,3,24.42
O00097357,C011448,2024-05-15,4,28.6
O00097358,C011448,2024-08-10,2,30.95
O00097359,C011448,2025-11-20,4,28.36
O00097360,C011449,2024-05-12,5,16.06
O00097361,C011449,2024-08-08,2,21.97
O00097362,C011449,2024-08-30,4,27.6
O00097363,C011449,2024-10-05,3,20.72
O00097364,C011449,2024-11-29,2,22.32
O00097365,C011449,2024-12-04,3,17.07
O00097366,C011449,2025-04-23,2,30.18
O00097367,C011449,2025-06-09,2,27.71
O00097368,C011449,2025-09-01,6,19.87
O00097369,C011449,2025-10-11,4,9.28
O00097370,C011449,2025-10-11,5,18.03
O00097371,C011450,2024-02-08,1,24.58
O00097372,C011450,2024-02-21,4,30.25
O00097373,C011450,2024-06-20,2,21.97
O00097374,C011450,2024-07-07,3,30.64
O00097375,C011450,2024-10-22,1,29.28
O00097376,C011450,2025-01-22,3,14.65
O00097377,C011450,2025-03-29,1,33.32
O00097378,C011450,2025-04-23,2,31.52
O00097379,C011450,2025-12-29,3,29.03
O00097380,C011451,2024-02-01,3,36.13
O00097381,C011451,2024-02-19,3,30.99
O00097382,C011451,2024-05-05,5,34.78
O00097383,C011451,2024-06-12,3,38.21
O00097384,C011451,2024-07-01,2,26.9
O00097385,C011451,2024-07-02,2,26.81
O00097386,C011451,2024-07-19,1,30.05
O00097387,C011451,2024-08-11,2,32.84
O00097388,C011451,2024-09-03,3,37.05
O00097389,C011451,2025-01-31,3,28.67
O00097390,C011451,2025-08-01,4,21.11
O00097391,C011451,2025-12-17,2,24.76
O00097392,C011452,2024-01-17,1,18.12
O00097393,C011452,2024-05-26,2,14.03
O00097394,C011452,2024-08-31,2,22.59
O00097395,C011452,2024-09-25,5,12.73
O00097396,C011452,2025-01-19,2,14.41
O00097397,C011452,2025-06-15,3,15.05
O00097398,C011452,2025-07-04,1,15.76
O00097399,C011452,2025-09-27,6,19.36
O00097400,C011452,2025-11-15,3,11.98
O00097401,C011452,2025-12-10,4,14.63
O00097402,C011453,2024-03-26,5,10.74
O00097403,C011453,2024-06-27,3,9.38
O00097404,C011453,2024-07-13,2,10.09
O00097405,C011453,2025-06-14,4,17.21
O00097406,C011453,2025-07-25,5,14.64
O00097407,C011453,2025-09-13,8,6.63
O00097408,C011453,2025-10-24,2,17.04
O00097409,C011453,2025-11-14,3,10.02
O00097410,C011454,2024-02-04,3,28.05
O00097411,C011454,2024-03-13,2,28.9
O00097412,C011454,2024-03-13,3,17.61
O00097413,C011454,2024-09-05,3,36.29
O00097414,C011454,2024-11-17,4,33.21
O00097415,C011454,2025-02-17,3,47.87
O00097416,C011454,2025-03-16,6,30.71
O00097417,C011454,2025-06-17,3,20.78
O00097418,C011454,2025-07-22,4,15.36
O00097419,C011454,2025-07-24,1,15.49
O00097420,C011454,2025-10-01,2,28.07
O00097421,C011454,2025-10-11,2,27.03
O00097422,C011454,2025-10-15,1,33.58
O00097423,C011454,2025-10-30,4,25.34
O00097424,C011454,2025-11-10,4,24.24
O00097425,C011455,2024-02-01,4,36.15
O00097426,C011455,2024-04-12,3,18.91
O00097427,C011455,2024-07-28,3,32.76
O00097428,C011455,2024-11-18,2,26.3
O00097429,C011455,2025-01-07,3,25.57
O00097430,C011455,2025-01-30,2,39.09
O00097431,C011455,2025-03-10,2,25.47
O00097432,C011455,2025-04-09,5,25.68
O00097433,C011455,2025-05-11,1,41.86
O00097434,C011455,2025-07-04,6,32.34
O00097435,C011455,2025-08-27,3,21.38
O00097436,C011455,2025-12-30,4,25.47
O00097437,C011456,2024-02-20,3,10.84
O00097438,C011456,2024-03-29,3,29.52
O00097439,C011456,2024-05-24,2,25.35
O00097440,C011456,2024-06-28,4,21.76
O00097441,C011456,2024-11-03,3,18.31
O00097442,C011456,2025-02-18,4,22.46
O00097443,C011456,2025-06-14,3,35.01
O00097444,C011456,2025-07-22,3,38.13
O00097445,C011456,2025-08-24,6,19.23
O00097446,C011456,2025-09-27,1,31.24
O00097447,C011456,2025-11-25,1,20.58
O00097448,C011457,2024-03-07,3,64.8
O00097449,C011457,2024-06-17,4,35.77
O00097450,C011457,2024-09-23,2,76.5
O00097451,C011457,2025-02-03,3,36.72
O00097452,C011457,2025-03-16,2,43.36
O00097453,C011457,2025-03-17,5,49.5
O00097454,C011457,2025-09-03,2,31.3
O00097455,C011457,2025-12-03,3,57.06
O00097456,C011458,2024-03-29,1,34.01
O00097457,C011458,2024-04-18,2,23.23
O00097458,C011458,2024-04-25,8,21.19
O00097459,C011458,2025-02-13,7,30.76
O00097460,C011458,2025-02-19,4,29.76
O00097461,C011458,2025-03-11,4,26.37
O00097462,C011458,2025-03-19,3,24.25
O00097463,C011458,2025-03-26,2,35.76
O00097464,C011458,2025-06-07,2,27.6
O00097465,C011458,2025-07-11,1,24.01
O00097466,C011458,2025-10-08,1,27.58
O00097467,C011458,2025-11-29,5,25.77
O00097468,C011459,2025-04-07,3,21.51
O00097469,C011459,2025-06-07,5,29.54
O00097470,C011459,2025-08-12,3,26.33
O00097471,C011459,2025-09-06,2,36.14
O00097472,C011459,2025-09-12,3,35.8
O00097473,C011459,2025-10-27,3,31.36
O00097474,C011459,2025-11-05,3,34.08
O00097475,C011459,2025-11-12,6,28.77
O00097476,C011460,2024-01-09,4,27.06
O00097477,C011460,2024-11-16,5,26.27
O00097478,C011460,2024-12-23,4,22.9
O00097479,C011460,2025-04-21,3,36.45
O00097480,C011460,2025-12-27,3,31.63
O00097481,C011461,2024-02-13,1,48.03
O00097482,C011461,2024-08-26,3,70.23
O00097483,C011461,2025-07-14,3,35.24
O00097484,C011461,2025-08-05,3,54.02
O00097485,C011461,2025-10-23,2,44.34
O00097486,C011462,2024-03-05,4,10.72
O00097487,C011462,2024-05-29,7,13.13
O00097488,C011462,2024-06-29,2,16.26
O00097489,C011462,2024-07-26,3,16.04
O00097490,C011462,2024-09-14,1,14.69
O00097491,C011462,2024-09-30,3,7.66
O00097492,C011462,2024-11-03,4,12.6
O00097493,C011462,2024-11-14,4,15.31
O00097494,C011462,2024-12-21,2,11.68
O00097495,C011462,2025-05-05,4,9.01
O00097496,C011462,2025-05-19,3,15.33
O00097497,C011462,2025-10-23,5,5.68
O00097498,C011462,2025-11-10,5,13.05
O00097499,C011462,2025-11-26,5,10.74
O00097500,C011462,2025-12-01,4,16.41
O00097501,C011462,2025-12-30,4,13.44
O00097502,C011463,2024-03-29,4,32.74
O00097503,C011463,2024-04-18,2,17.92
O00097504,C011463,2024-05-06,2,39.76
O00097505,C011463,2024-07-03,3,37.61
O00097506,C011463,2024-07-18,3,29.97
O00097507,C011463,2024-10-10,2,28.54
O00097508,C011463,2024-11-06,2,26.49
O00097509,C011463,2025-02-07,2,40.43
O00097510,C011464,2024-03-15,4,18.16
O00097511,C011464,2024-08-01,1,20.27
O00097512,C011464,2024-09-04,1,47.61
O00097513,C011464,2024-11-06,5,34.63
O00097514,C011464,2024-11-18,3,31.05
O00097515,C011464,2024-12-18,3,31.33
O00097516,C011464,2025-08-10,3,32.65
O00097517,C011465,2024-04-14,5,16.33
O00097518,C011465,2024-11-09,4,22.05
O00097519,C011465,2024-11-09,1,18.24
O00097520,C011465,2025-06-20,5,13.61
O00097521,C011465,2025-07-30,2,13.78
O00097522,C011465,2025-10-09,3,16.92
O00097523,C011465,2025-10-25,4,14.23
O00097524,C011465,2025-12-17,4,15.7
O00097525,C011466,2024-03-17,6,31.54
O00097526,C011466,2024-08-12,7,24.52
O00097527,C011466,2024-09-22,4,36.99
O00097528,C011466,2024-11-17,2,23.44
O00097529,C011466,2024-12-14,4,23.46
O00097530,C011466,2025-02-03,2,27.01
O00097531,C011466,2025-05-30,4,28.97
O00097532,C011466,2025-10-16,3,41.77
O00097533,C011467,2024-03-05,3,34.59
O00097534,C011467,2024-03-26,1,29.75
O00097535,C011467,2024-05-25,4,21.2
O00097536,C011467,2024-12-18,3,30.24
O00097537,C011467,2025-06-22,4,35.66
O00097538,C011467,2025-08-08,4,16.36
O00097539,C011468,2024-03-12,3,34.19
O00097540,C011468,2024-06-15,4,33.73
O00097541,C011468,2024-08-17,2,41.55
O00097542,C011468,2025-02-04,3,42.82
O00097543,C011468,2025-05-24,1,38.95
O00097544,C011468,2025-09-20,2,16.93
O00097545,C011469,2024-01-02,2,16.91
O00097546,C011469,2024-01-21,1,25.62
O00097547,C011469,2024-03-21,2,19.58
O00097548,C011469,2024-10-13,1,18.68
O00097549,C011469,2024-11-05,3,22.33
O00097550,C011469,2025-02-08,4,26.62
O00097551,C011469,2025-04-26,2,24.57
O00097552,C011469,2025-05-07,2,23.26
O00097553,C011469,2025-05-09,2,16.5
O00097554,C011469,2025-05-20,8,28.3
O00097555,C011469,2025-06-09,2,20.03
O00097556,C011469,2025-07-24,4,15.45
O00097557,C011469,2025-12-24,3,20.47
O00097558,C011470,2024-02-19,3,29.21
O00097559,C011470,2024-04-09,1,33.49
O00097560,C011470,2024-05-25,4,36.48
O00097561,C011470,2024-10-06,5,42.27
O00097562,C011470,2024-10-29,2,38.09
O00097563,C011470,2025-04-09,2,35.96
O00097564,C011470,2025-05-20,1,54.59
O00097565,C011470,2025-05-28,3,24.09
O00097566,C011470,2025-07-11,6,38.57
O00097567,C011470,2025-08-29,7,52.22
O00097568,C011470,2025-11-05,1,22.62
O00097569,C011471,2024-07-06,1,16.42
O00097570,C011471,2024-09-02,4,17.37
O00097571,C011471,2024-10-02,2,31.54
O00097572,C011471,2024-12-30,1,22.8
O00097573,C011471,2025-01-09,3,23.94
O00097574,C011471,2025-08-10,2,25.62
O00097575,C011471,2025-08-15,3,11.45
O00097576,C011471,2025-10-01,6,20.57
O00097577,C011471,2025-10-16,3,28.07
O00097578,C011471,2025-10-31,3,22.21
O00097579,C011472,2024-01-30,4,34.09
O00097580,C011472,2024-05-26,2,22.95
O00097581,C011472,2024-07-21,3,38.1
O00097582,C011472,2024-10-22,7,44.23
O00097583,C011472,2024-12-06,7,39.34
O00097584,C011472,2025-02-14,4,34.93
O00097585,C011472,2025-12-25,4,24.72
O00097586,C011473,2024-02-12,5,72.36
O00097587,C011473,2024-03-01,5,66.41
O00097588,C011473,2024-04-02,3,6.09
O00097589,C011473,2024-04-07,2,46.48
O00097590,C011473,2024-07-01,5,34.13
O00097591,C011473,2024-08-27,1,63.42
O00097592,C011473,2025-01-07,4,60.11
O00097593,C011473,2025-01-30,4,60.46
O00097594,C011473,2025-06-22,1,60.22
O00097595,C011473,2025-07-03,5,28.52
O00097596,C011473,2025-07-25,3,52.19
O00097597,C011474,2024-09-07,2,20.25
O00097598,C011474,2025-03-02,1,24.44
O00097599,C011475,2024-01-17,3,22.12
O00097600,C011475,2024-04-20,2,15.71
O00097601,C011475,2024-06-15,5,16.71
O00097602,C011475,2024-07-11,3,18.43
O00097603,C011475,2024-07-13,3,19.68
O00097604,C011475,2024-12-11,6,19.0
O00097605,C011475,2025-03-24,3,21.01
O00097606,C011475,2025-05-22,1,12.54
O00097607,C011475,2025-09-22,3,18.37
O00097608,C011476,2024-06-30,3,33.07
O00097609,C011476,2024-07-19,2,22.42
O00097610,C011476,2025-01-19,2,39.06
O00097611,C011476,2025-03-27,3,38.86
O00097612,C011476,2025-07-03,6,37.33
O00097613,C011476,2025-09-12,4,47.31
O00097614,C011476,2025-09-16,2,24.58
O00097615,C011476,2025-10-23,1,46.35
O00097616,C011476,2025-10-26,4,33.48
O00097617,C011476,2025-10-27,4,45.29
O00097618,C011477,2024-01-02,3,67.17
O00097619,C011477,2024-03-04,5,40.79
O00097620,C011477,2024-06-04,4,34.06
O00097621,C011477,2024-10-14,4,67.64
O00097622,C011477,2024-10-29,3,60.25
O00097623,C011477,2025-04-01,4,61.38
O00097624,C011477,2025-04-27,4,78.09
O00097625,C011477,2025-06-09,2,66.8
O00097626,C011477,2025-06-25,1,77.51
